Nom,Image,Lien,"Peut être obtenu sur"
"Foul de Persistance",https://static.ankama.com/wakfu/portal/game/item/42/64620281.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/20365-foul-persistance,Oui
"Foul de Destruction",https://static.ankama.com/wakfu/portal/game/item/42/64620281.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/20362-foul-destruction,Non
"Foul de Violence",https://static.ankama.com/wakfu/portal/game/item/42/64620281.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/20368-foul-violence,Oui
"Emblème du Corbeau Blanc",https://static.ankama.com/wakfu/portal/game/item/42/48019421.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/19421-embleme-corbeau-blanc,Oui
"Emblème du Corbeau Noir",https://static.ankama.com/wakfu/portal/game/item/42/48019420.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/19420-embleme-corbeau-noir,Oui
"Emblème cancéwigène",https://static.ankama.com/wakfu/portal/game/item/42/64631366.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/31366-embleme-cancewigene,Oui
"Emblème du chasseur d'Archimonstres",https://static.ankama.com/wakfu/portal/game/item/42/51325075.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/25075-embleme-chasseur-archimonstres,Non
"Emblème sablonneux",https://static.ankama.com/wakfu/portal/game/item/42/64631365.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/31365-embleme-sablonneux,Oui
"Dofus Ivoire",https://static.ankama.com/wakfu/portal/game/item/42/64631361.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/31361-dofus-ivoire,Non
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18674-embleme-shushu,Non
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18670-embleme-shushu,Non
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18671-embleme-shushu,Non
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18675-embleme-shushu,Non
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18677-embleme-shushu,Non
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18678-embleme-shushu,Non
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18680-embleme-shushu,Non
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18681-embleme-shushu,Non
"Emblème maltial",https://static.ankama.com/wakfu/portal/game/item/42/64631364.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/31362-embleme-maltial,Oui
"Emblème fruité",https://static.ankama.com/wakfu/portal/game/item/42/64631363.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/31363-embleme-fruite,Oui
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18306-embleme-shushu,Oui
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18676-embleme-shushu,Non
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18672-embleme-shushu,Non
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18673-embleme-shushu,Non
"Emblème Shushu",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18679-embleme-shushu,Non
"Emblème d'Emeraldin",https://static.ankama.com/wakfu/portal/game/item/42/64624312.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/24333-embleme-emeraldin,Oui
"Emblème belligéwant",https://static.ankama.com/wakfu/portal/game/item/42/64631364.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/31364-embleme-belligewant,Oui
"Emblème Sombre-Oubliés",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/20051-embleme-sombre-oublies,Oui
"Emblème de Taure",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26564-embleme-taure,Non
"Emblème de Lard du Combat",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26572-embleme-lard-combat,Oui
"Emblème de la Tour",https://static.ankama.com/wakfu/portal/game/item/42/64624312.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/24332-embleme-tour,Oui
"Emblème de Léviathon",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26563-embleme-leviathon,Oui
"Emblème de Frigost II",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26571-embleme-frigost-ii,Oui
"Emblème de Frigost I",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26570-embleme-frigost-i,Oui
"Emblème des Chuchoteurs",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/27089-embleme-chuchoteurs,Oui
"Emblème du Feu du Volcan",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26567-embleme-feu-volcan,Oui
"Emblème des Riktus",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26565-embleme-riktus,Oui
"Emblème du Feu des Ténèbres",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26566-embleme-feu-tenebres,Oui
"Emblème des Craqueleurs Chuchotés",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/27090-embleme-craqueleurs-chuchotes,Oui
"Emblème du Pouvoir",https://static.ankama.com/wakfu/portal/game/item/42/4809727.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18776-embleme-pouvoir,Non
"Emblème des Chafers mineurs",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26561-embleme-chafers-mineurs,Oui
"Emblème de Ken la Liche",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26562-embleme-ken-liche,Oui
"Insigne des Mérydes",https://static.ankama.com/wakfu/portal/game/item/42/64624085.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/17498-insigne-merydes,Non
"Emblème de Sauvagerie",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26569-embleme-sauvagerie,Oui
I.A.,https://static.ankama.com/wakfu/portal/game/item/42/51319457.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/19457-i,Non
"Emblème des âmes éthérées",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26568-embleme-ames-etherees,Oui
"Emblème de Bonta",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26573-embleme-bonta,Oui
"Emblème du Iop",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15257-embleme-iop,Non
"Emblème du Xelor",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15264-embleme-xelor,Non
"Emblème d'Osamodas",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15269-embleme-osamodas,Non
"Emblème du Zobal",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/18432-embleme-zobal,Non
"Emblème du Crâ",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15258-embleme-cra,Non
"Emblème d'Ecaflip",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15261-embleme-ecaflip,Non
"Emblème du Sadida",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15263-embleme-sadida,Non
"Emblème du Roublard",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15266-embleme-roublard,Non
"Emblème du Steamer",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15270-embleme-steamer,Non
"Emblème d'Eliotrope",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/19210-embleme-eliotrope,Non
"Emblème d'Ouginak",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26357-embleme-ouginak,Non
"Emblème d'Eniripsa",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15262-embleme-eniripsa,Non
"Emblème d'Enutrof",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15265-embleme-enutrof,Non
"Emblème du Pandawa",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15267-embleme-pandawa,Non
"Emblème du Sram",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15271-embleme-sram,Non
"Emblème du Sacrieur",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15260-embleme-sacrieur,Non
"Emblème du Féca",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/15268-embleme-feca,Non
"Emblème d'Huppermage",https://static.ankama.com/wakfu/portal/game/item/42/64619210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26356-embleme-huppermage,Non
"Emblème des Noeuds",https://static.ankama.com/wakfu/portal/game/item/42/64624312.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/24313-embleme-noeuds,Oui
"Emblème des Craqueleurs mineurs",https://static.ankama.com/wakfu/portal/game/item/42/34714271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/26560-embleme-craqueleurs-mineurs,Oui
"Emblème des Racines",https://static.ankama.com/wakfu/portal/game/item/42/64624312.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/24312-embleme-racines,Oui
"Emblème de la Sève",https://static.ankama.com/wakfu/portal/game/item/42/64624312.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/24314-embleme-seve,Oui
"Emblème de la Canopée",https://static.ankama.com/wakfu/portal/game/item/42/64624312.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/24315-embleme-canopee,Oui
Faux,https://static.ankama.com/wakfu/portal/game/item/42/1012292.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/2292-faux,Non
Pioche,https://static.ankama.com/wakfu/portal/game/item/42/1142293.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/2293-pioche,Non
"Le Feu de l'Amour",https://static.ankama.com/wakfu/portal/game/item/42/4588089.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/8089-feu-amour,Non
"Pic Mine",https://static.ankama.com/wakfu/portal/game/item/42/2418268.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/8268-pic-mine,Non
"Canne Iboul",https://static.ankama.com/wakfu/portal/game/item/42/45610609.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/10609-canne-iboul,Non
"Bouquet de Roses",https://static.ankama.com/wakfu/portal/game/item/42/48011363.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/11363-bouquet-roses,Oui
"Hache en Bois",https://static.ankama.com/wakfu/portal/game/item/42/2382261.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/2408-hache-bois,Non
Serpe,https://static.ankama.com/wakfu/portal/game/item/42/4548052.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/8052-serpe,Non
"Serpe Hier",https://static.ankama.com/wakfu/portal/game/item/42/4549626.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/9626-serpe-hier,Non
"Jack O'Lanterne",https://static.ankama.com/wakfu/portal/game/item/42/45810378.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/10378-jack-o-lanterne,Non
"La Bonne Pioche",https://static.ankama.com/wakfu/portal/game/item/42/24110611.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/10611-bonne-pioche,Non
Coutelas,https://static.ankama.com/wakfu/portal/game/item/42/2558051.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/8051-coutelas,Non
"Canne à Pêche",https://static.ankama.com/wakfu/portal/game/item/42/4568077.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/8077-canne-peche,Non
"Serpe Aisk",https://static.ankama.com/wakfu/portal/game/item/42/4548269.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/8269-serpe-aisk,Non
"Coutelas des Âges Farouches",https://static.ankama.com/wakfu/portal/game/item/42/2559629.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/9629-coutelas-ages-farouches,Non
"Faux Dell",https://static.ankama.com/wakfu/portal/game/item/42/2399630.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/9630-faux-dell,Non
"Le Feu de Sahvanna",https://static.ankama.com/wakfu/portal/game/item/42/48020527.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/20527-feu-sahvanna,Non
"Faux Rakor",https://static.ankama.com/wakfu/portal/game/item/42/2398266.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/8266-faux-rakor,Non
"Hachette du Forestier",https://static.ankama.com/wakfu/portal/game/item/42/2388267.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/8267-hachette-forestier,Non
Toumouwouk,https://static.ankama.com/wakfu/portal/game/item/42/23810610.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/10610-toumouwouk,Non
"Lanterne d'Astrub",https://static.ankama.com/wakfu/portal/game/item/42/4729808.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/20715-lanterne-astrub,Non
"Canne à Pêche en Bois",https://static.ankama.com/wakfu/portal/game/item/42/4568264.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/8264-canne-peche-bois,Non
"Coutelas Racroft",https://static.ankama.com/wakfu/portal/game/item/42/2558265.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/accessoires/8265-coutelas-racroft,Non
