Nom,Image,Lien,"Peut être obtenu sur"
Phytomate,https://static.ankama.com/wakfu/portal/game/item/42/53129362.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29362-phytomate,Oui
"Peau de Vidéant",https://static.ankama.com/wakfu/portal/game/item/42/53129367.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29367-peau-videant,Oui
"Tentacule de Sangsure",https://static.ankama.com/wakfu/portal/game/item/42/53129374.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29374-tentacule-sangsure,Oui
"Trophée de !@#dh`~",https://static.ankama.com/wakfu/portal/game/item/42/53129381.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29381-trophee-dh,Oui
"Restes de Ravageur",https://static.ankama.com/wakfu/portal/game/item/42/53129390.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29390-restes-ravageur,Non
"Barbe de Rushu",https://static.ankama.com/wakfu/portal/game/item/42/53129548.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29548-barbe-rushu,Oui
"Dent de Poisseux abyssal",https://static.ankama.com/wakfu/portal/game/item/42/53130141.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30141-dent-poisseux-abyssal,Oui
"Crochets aquatiques",https://static.ankama.com/wakfu/portal/game/item/42/28230145.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30145-crochets-aquatiques,Non
"Scalp d'Ar'Nan",https://static.ankama.com/wakfu/portal/game/item/42/53129369.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29369-scalp-ar-nan,Oui
"Restes de Vidéant",https://static.ankama.com/wakfu/portal/game/item/42/53129372.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29372-restes-videant,Non
"Aile de Démhorrible",https://static.ankama.com/wakfu/portal/game/item/42/53129373.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29373-aile-demhorrible,Oui
"Crochet de Cratéros",https://static.ankama.com/wakfu/portal/game/item/42/53129375.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29375-crochet-crateros,Oui
"Bras de Ravageur",https://static.ankama.com/wakfu/portal/game/item/42/53129385.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29385-bras-ravageur,Oui
"Cœur de Ravageur",https://static.ankama.com/wakfu/portal/game/item/42/53129386.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29386-coeur-ravageur,Oui
"Pointe du sceptre de K'abah'al",https://static.ankama.com/wakfu/portal/game/item/42/53129387.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29387-pointe-sceptre-k-abah,Oui
"Nageoire de Poisseux abyssal",https://static.ankama.com/wakfu/portal/game/item/42/53130140.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30140-nageoire-poisseux-abyssal,Oui
"Bout d'armure de garde Steamer",https://static.ankama.com/wakfu/portal/game/item/42/28230274.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30274-bout-armure-garde-steamer,Oui
Nar'Vaal'Haut,https://static.ankama.com/wakfu/portal/game/item/42/53129363.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29363-nar-vaal-haut,Oui
"Main de Phytomorphe",https://static.ankama.com/wakfu/portal/game/item/42/53129366.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29366-main-phytomorphe,Non
"Main de Démhorrible",https://static.ankama.com/wakfu/portal/game/item/42/53129378.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29378-main-demhorrible,Non
"Scalp de Réman'hante",https://static.ankama.com/wakfu/portal/game/item/42/53129379.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29379-scalp-reman-hante,Oui
"Tête de requin",https://static.ankama.com/wakfu/portal/game/item/42/53130142.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30142-tete-requin,Oui
"Ferraille stasifiée",https://static.ankama.com/wakfu/portal/game/item/42/53130269.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30269-ferraille-stasifiee,Oui
Pseudopode,https://static.ankama.com/wakfu/portal/game/item/42/53129361.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29361-pseudopode,Oui
"Griffe de Vidéant",https://static.ankama.com/wakfu/portal/game/item/42/53129368.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29368-griffe-videant,Oui
"Gantelet stasifié",https://static.ankama.com/wakfu/portal/game/item/42/53130270.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30270-gantelet-stasifie,Oui
"Echantillon de peau nécromisée",https://static.ankama.com/wakfu/portal/game/item/42/53131509.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/31509-echantillon-peau-necromisee,Oui
"Mouchards de Démentia",https://static.ankama.com/wakfu/portal/game/item/42/53129380.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29380-mouchards-dementia,Oui
"Ventre d'Égarés",https://static.ankama.com/wakfu/portal/game/item/42/53129384.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29384-ventre-egares,Non
"Fragment d'armure d'Anathar",https://static.ankama.com/wakfu/portal/game/item/42/53129410.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29410-fragment-armure-anathar,Oui
"Corne de Sir Comte Flex",https://static.ankama.com/wakfu/portal/game/item/42/53130271.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30271-corne-sir-comte-flex,Oui
"Bougie de Cire Momore",https://static.ankama.com/wakfu/portal/game/item/42/53130720.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30775-bougie-cire-momore,Oui
"Poudre intemporelle démoniaque",https://static.ankama.com/wakfu/portal/game/item/42/3962281.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29597-poudre-intemporelle-demoniaque,Non
"Bois démoniaque commun",https://static.ankama.com/wakfu/portal/game/item/42/32714559.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29595-bois-demoniaque-commun,Non
"Basalte du Mont Zinit",https://static.ankama.com/wakfu/portal/game/item/42/82228797.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28797-basalte-mont-zinit,Non
"Pince Senrir",https://static.ankama.com/wakfu/portal/game/item/42/53127826.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27826-pince-senrir,Oui
"Viande de Crustargneux",https://static.ankama.com/wakfu/portal/game/item/42/28227831.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27831-viande-crustargneux,Oui
"Cuir de Toundrasoir",https://static.ankama.com/wakfu/portal/game/item/42/53127832.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27832-cuir-toundrasoir,Oui
"Aventourine Reminéralisée",https://static.ankama.com/wakfu/portal/game/item/42/53128037.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28037-aventourine-remineralisee,Oui
"Dard gelé",https://static.ankama.com/wakfu/portal/game/item/42/53128338.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28338-dard-gele,Oui
"Petit pichon orange",https://static.ankama.com/wakfu/portal/game/item/42/53128343.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28343-petit-pichon-orange,Oui
"Pince au Lassion",https://static.ankama.com/wakfu/portal/game/item/42/53127827.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27827-pince-lassion,Oui
"Cors Vandaliénés",https://static.ankama.com/wakfu/portal/game/item/42/53127838.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27839-cors-vandalienes,Oui
"Terre-Terre Fuligineuse",https://static.ankama.com/wakfu/portal/game/item/42/53128035.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28035-terre-terre-fuligineuse,Oui
"Cuir de Carapatte",https://static.ankama.com/wakfu/portal/game/item/42/28228335.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28331-cuir-carapatte,Oui
"Viande de Plantigarde",https://static.ankama.com/wakfu/portal/game/item/42/28228342.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28342-viande-plantigarde,Oui
"Pointe du Sumorse",https://static.ankama.com/wakfu/portal/game/item/42/53128345.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28345-pointe-sumorse,Oui
"Epicuticule de Cagnardeur",https://static.ankama.com/wakfu/portal/game/item/42/53127820.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27820-epicuticule-cagnardeur,Oui
"Queue de Scorpiétineur",https://static.ankama.com/wakfu/portal/game/item/42/53127822.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27822-queue-scorpietineur,Oui
"Griffe de Toundrasoir",https://static.ankama.com/wakfu/portal/game/item/42/53127833.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27833-griffe-toundrasoir,Oui
"Viande de Toundrasoir",https://static.ankama.com/wakfu/portal/game/item/42/28227837.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27837-viande-toundrasoir,Oui
"Défenses de Phacochemar",https://static.ankama.com/wakfu/portal/game/item/42/53127840.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27840-defenses-phacochemar,Oui
"Tourbe Pestilentielle",https://static.ankama.com/wakfu/portal/game/item/42/53128036.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28036-tourbe-pestilentielle,Oui
"Œuf de Mansot",https://static.ankama.com/wakfu/portal/game/item/42/53128344.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28344-oeuf-mansot,Oui
"Viande de Mansot",https://static.ankama.com/wakfu/portal/game/item/42/28228348.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28348-viande-mansot,Oui
"Queue de Cagnardeur",https://static.ankama.com/wakfu/portal/game/item/42/53127821.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27821-queue-cagnardeur,Oui
"Viande de Cagnardeur",https://static.ankama.com/wakfu/portal/game/item/42/28227825.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27825-viande-cagnardeur,Oui
"Carapace du Crustacérébro",https://static.ankama.com/wakfu/portal/game/item/42/53127828.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27828-carapace-crustacerebro,Oui
"Fragment de totem",https://static.ankama.com/wakfu/portal/game/item/42/53127834.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27834-fragment-totem,Oui
"Touffe de Tortumulte",https://static.ankama.com/wakfu/portal/game/item/42/53128333.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28333-touffe-tortumulte,Oui
"Rayon de miel",https://static.ankama.com/wakfu/portal/game/item/42/53128339.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28339-rayon-miel,Oui
"Cuir de Vandaliéné",https://static.ankama.com/wakfu/portal/game/item/42/28227842.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27838-cuir-vandaliene,Oui
"Pics de Caméléhombre",https://static.ankama.com/wakfu/portal/game/item/42/53128332.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28332-pics-camelehombre,Oui
"Viande de Carapatte",https://static.ankama.com/wakfu/portal/game/item/42/28228336.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28336-viande-carapatte,Oui
"Touffe de Plantigarde",https://static.ankama.com/wakfu/portal/game/item/42/53128337.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28337-touffe-plantigarde,Oui
"Scalp de Soiffard",https://static.ankama.com/wakfu/portal/game/item/42/53127283.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27283-scalp-soiffard,Non
"Morceau de Soiffard",https://static.ankama.com/wakfu/portal/game/item/42/53127284.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27284-morceau-soiffard,Oui
Granite,https://static.ankama.com/wakfu/portal/game/item/42/53022041.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/22041-granite,Oui
"Larme d'Ogrest",https://static.ankama.com/wakfu/portal/game/item/42/53124029.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/24029-larme-ogrest,Oui
"Aventourine Incluse",https://static.ankama.com/wakfu/portal/game/item/42/53124710.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/24710-aventourine-incluse,Oui
"Gostoplasme de Pandala",https://static.ankama.com/wakfu/portal/game/item/42/53127058.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27058-gostoplasme-pandala,Oui
"Oeufs Pochés",https://static.ankama.com/wakfu/portal/game/item/42/53120963.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20963-oeufs-poches,Oui
"Griffe de Blérox",https://static.ankama.com/wakfu/portal/game/item/42/53021775.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21775-griffe-blerox,Oui
"Œil de Blérox",https://static.ankama.com/wakfu/portal/game/item/42/53021779.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21779-oeil-blerox,Oui
"Fragrance Rance",https://static.ankama.com/wakfu/portal/game/item/42/53121818.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21818-fragrance-rance,Oui
"Braises Magmatiques",https://static.ankama.com/wakfu/portal/game/item/42/53022036.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/22036-braises-magmatiques,Oui
Basalte,https://static.ankama.com/wakfu/portal/game/item/42/53022037.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/22037-basalte,Oui
"Fragment d'Ombre",https://static.ankama.com/wakfu/portal/game/item/42/53126286.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26286-fragment-ombre,Oui
"Totem Fléopard",https://static.ankama.com/wakfu/portal/game/item/42/53127054.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27054-totem-fleopard,Oui
"Poudre Intemporelle de Pandala",https://static.ankama.com/wakfu/portal/game/item/42/53127059.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27059-poudre-intemporelle-pandala,Oui
"Cendres chaudes",https://static.ankama.com/wakfu/portal/game/item/42/53121819.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21819-cendres-chaudes,Oui
"Tourbe Animée",https://static.ankama.com/wakfu/portal/game/item/42/53124709.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/24709-tourbe-animee,Oui
"Pelage de Fléopard",https://static.ankama.com/wakfu/portal/game/item/42/53127052.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27052-pelage-fleopard,Oui
"Patte de Hibourg",https://static.ankama.com/wakfu/portal/game/item/42/53127365.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27365-patte-hibourg,Oui
"Ecaille de Nogord L'Ezarélé",https://static.ankama.com/wakfu/portal/game/item/42/53120718.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20718-ecaille-nogord-ezarele,Oui
"Croc de Blérox",https://static.ankama.com/wakfu/portal/game/item/42/53021774.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21774-croc-blerox,Oui
"Châtaigne nocturne",https://static.ankama.com/wakfu/portal/game/item/42/53127367.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27367-chataigne-nocturne,Oui
"Poils d'Ogrest",https://static.ankama.com/wakfu/portal/game/item/42/53129621.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/29621-poils-ogrest,Oui
"Coquille de Dragoeuf",https://static.ankama.com/wakfu/portal/game/item/42/53120961.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20961-coquille-dragoeuf,Oui
"Petit Oeuf de Dragoeuf",https://static.ankama.com/wakfu/portal/game/item/42/53120962.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20962-petit-oeuf-dragoeuf,Oui
"Vapeur Âpre",https://static.ankama.com/wakfu/portal/game/item/42/53121817.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21817-vapeur-apre,Oui
"Terre-Terre Nécrosée",https://static.ankama.com/wakfu/portal/game/item/42/53124708.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/24708-terre-terre-necrosee,Oui
"Etoffe de Fléopard",https://static.ankama.com/wakfu/portal/game/item/42/53127053.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27053-etoffe-fleopard,Oui
"Testikouï du Tanukouï",https://static.ankama.com/wakfu/portal/game/item/42/53127060.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27060-testikoui-tanukoui,Oui
"Fragment d'armure Hibourg",https://static.ankama.com/wakfu/portal/game/item/42/53127366.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27366-fragment-armure-hibourg,Oui
"Résidus de Moon",https://static.ankama.com/wakfu/portal/game/item/42/52920387.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28796-residus-moon,Non
"Essence de Koko Nutt",https://static.ankama.com/wakfu/portal/game/item/42/53019791.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19791-essence-koko-nutt,Oui
"Bâton Kanniboul",https://static.ankama.com/wakfu/portal/game/item/42/53019792.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19792-baton-kanniboul,Oui
"Masque fissuré",https://static.ankama.com/wakfu/portal/game/item/42/53019793.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19793-masque-fissure,Oui
"Bourse d'Emeraudes",https://static.ankama.com/wakfu/portal/game/item/42/53120361.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20361-bourse-emeraudes,Oui
"Peau de Gerbouille",https://static.ankama.com/wakfu/portal/game/item/42/53127359.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27359-peau-gerbouille,Oui
"Queue de Maman Gerbouille",https://static.ankama.com/wakfu/portal/game/item/42/53127361.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27361-queue-maman-gerbouille,Oui
"Lance-Tube d'Hem Kokora",https://static.ankama.com/wakfu/portal/game/item/42/53019800.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19800-lance-tube-hem-kokora,Oui
Cataplasme,https://static.ankama.com/wakfu/portal/game/item/42/53020148.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20148-cataplasme,Oui
"Cuir de Crocodaille",https://static.ankama.com/wakfu/portal/game/item/42/53020193.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20193-cuir-crocodaille,Oui
"Haut de Forme du Dandy",https://static.ankama.com/wakfu/portal/game/item/42/53020197.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20197-haut-forme-dandy,Oui
"Peau de Pandissidan",https://static.ankama.com/wakfu/portal/game/item/42/53127046.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27046-peau-pandissidan,Oui
"Boîte de Pandore",https://static.ankama.com/wakfu/portal/game/item/42/53127048.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27048-boite-pandore,Oui
"Bock de lait de bambou fermenté",https://static.ankama.com/wakfu/portal/game/item/42/53127047.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27047-bock-lait-bambou-fermente,Oui
"Noix de Tropikoko Traumatisée",https://static.ankama.com/wakfu/portal/game/item/42/53019785.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19785-noix-tropikoko-traumatisee,Oui
"Poil de singe noir",https://static.ankama.com/wakfu/portal/game/item/42/53019798.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19798-poil-singe-noir,Oui
"Sarbacane de Gengas Kin",https://static.ankama.com/wakfu/portal/game/item/42/53019801.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19801-sarbacane-gengas-kin,Oui
"Dent de Crocodaille",https://static.ankama.com/wakfu/portal/game/item/42/53020194.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20194-dent-crocodaille,Oui
"Drapeau Pirate",https://static.ankama.com/wakfu/portal/game/item/42/53020196.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20196-drapeau-pirate,Oui
"Poils de Foul Moon",https://static.ankama.com/wakfu/portal/game/item/42/53120280.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20280-poils-foul-moon,Oui
"Ecorce de Tropikoko",https://static.ankama.com/wakfu/portal/game/item/42/53019784.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19784-ecorce-tropikoko,Oui
"Racines de Kannivore",https://static.ankama.com/wakfu/portal/game/item/42/53020113.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20113-racines-kannivore,Oui
"Sève Isse",https://static.ankama.com/wakfu/portal/game/item/42/53020114.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20114-seve-isse,Oui
"Griffe de Gerbouille",https://static.ankama.com/wakfu/portal/game/item/42/53127360.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/27360-griffe-gerbouille,Oui
"Fragment de Remington",https://static.ankama.com/wakfu/portal/game/item/42/45811348.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26596-fragment-remington,Oui
Stalagmite,https://static.ankama.com/wakfu/portal/game/item/42/26010985.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26601-stalagmite,Oui
"Oeil de Lave",https://static.ankama.com/wakfu/portal/game/item/42/26010984.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26602-oeil-lave,Oui
"Clou du Spectacle",https://static.ankama.com/wakfu/portal/game/item/42/2695527.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26662-clou-spectacle,Oui
"Fragment Antique",https://static.ankama.com/wakfu/portal/game/item/42/53019065.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19065-fragment-antique,Oui
"Aiguille de Cadran",https://static.ankama.com/wakfu/portal/game/item/42/53019151.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19151-aiguille-cadran,Oui
"Encre de Tatouage",https://static.ankama.com/wakfu/portal/game/item/42/53021200.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21200-encre-tatouage,Oui
Marti-Fouette,https://static.ankama.com/wakfu/portal/game/item/42/2609778.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26585-marti-fouette,Oui
"James Bomb",https://static.ankama.com/wakfu/portal/game/item/42/2609775.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26594-james-bomb,Oui
Stalagmama,https://static.ankama.com/wakfu/portal/game/item/42/53116879.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26606-stalagmama,Oui
"Tissu sombre",https://static.ankama.com/wakfu/portal/game/item/42/2608404.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26660-tissu-sombre,Oui
"Pin's des Encapuchonnés",https://static.ankama.com/wakfu/portal/game/item/42/47214256.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26661-pin-encapuchonnes,Oui
